Sex,X,L,M,S,P3,P5,P10,P25,P50,P75,P90,P95,P97
2,124,-0.2729,35.9226,0.1875,25.6533,26.7157,28.4636,31.7227,35.9226,40.8566,46.0579,49.5773,52.0476
2,125,-0.2548,36.3033,0.188,25.8769,26.9573,28.7341,32.044,36.3033,41.2977,46.5512,50.0991,52.5861
2,126,-0.2377,36.7011,0.1882,26.1264,27.2242,29.0285,32.3866,36.7011,41.75,47.0488,50.6201,53.1201
2,127,-0.2209,37.0992,0.1883,26.3802,27.495,29.3265,32.7315,37.0992,42.1999,47.5405,51.1328,53.644
2,128,-0.2043,37.4974,0.1884,26.6335,27.7655,29.6243,33.0764,37.4974,42.6499,48.0323,51.6457,54.1682
2,129,-0.188,37.8958,0.1885,26.8865,28.0359,29.922,33.4213,37.8958,43.1001,48.5246,52.1591,54.6931
2,130,-0.1719,38.2944,0.1886,27.1392,28.306,30.2196,33.7664,38.2944,43.5506,49.0171,52.6729,55.2184
2,131,-0.156,38.6931,0.1887,27.3915,28.5757,30.517,34.1114,38.6931,44.0012,49.5098,53.1869,55.744
2,132,-0.1419,39.0908,0.1884,27.6649,28.8646,30.83,34.465,39.0908,44.4391,49.9771,53.667,56.2298
2,133,-0.1278,39.4887,0.1881,27.9384,29.1536,31.1431,34.8189,39.4887,44.877,50.4441,54.1466,56.715
2,134,-0.1138,39.8868,0.1878,28.212,29.4427,31.4565,35.1731,39.8868,45.3149,50.911,54.626,57.2
2,135,-0.0998,40.2851,0.1875,28.4855,29.732,31.7701,35.5275,40.2851,45.7528,51.3775,55.1049,57.6843
2,136,-0.0859,40.6835,0.1872,28.7592,30.0213,32.0839,35.8821,40.6835,46.1906,51.8438,55.5834,58.1683
2,137,-0.072,41.0821,0.1869,29.0328,30.3107,32.3979,36.2369,41.0821,46.6284,52.3098,56.0615,58.6518
2,138,-0.0641,41.4657,0.1862,29.3278,30.6172,32.722,36.5902,41.4657,47.0384,52.7379,56.4968,59.09
2,139,-0.0562,41.8495,0.1855,29.6235,30.9244,33.0468,36.9439,41.8495,47.4483,53.1655,56.9314,59.5272
2,140,-0.0481,42.2333,0.1848,29.9195,31.2319,33.372,37.2978,42.2333,47.8576,53.592,57.3643,59.9624
2,141,-0.04,42.6173,0.1842,30.2107,31.535,33.6935,37.6498,42.6173,48.27,54.0248,57.806,60.4082
2,142,-0.0318,43.0013,0.1835,30.5079,31.8437,34.0197,38.0045,43.0013,48.6788,54.4498,58.2369,60.841
2,143,-0.0235,43.3855,0.1829,30.7999,32.1477,34.3421,38.3571,43.3855,49.0907,54.8811,58.6764,61.2841
