Sex,X,L,M,S,P3,P5,P10,P25,P50,P75,P90,P95,P97
1,105,0.2248,132.05,0.0404,122.3078,123.4984,125.3492,128.4896,132.0501,135.6866,139.0255,141.0539,142.3835
1,106,0.2218,132.508,0.0404,122.7334,123.9278,125.7847,128.9357,132.5084,136.1577,139.5085,141.5444,142.8788
1,107,0.2188,132.967,0.0404,123.1589,124.3572,126.2202,129.3817,132.9666,136.6286,139.9915,142.0347,143.3741
1,108,0.1885,133.414,0.0405,123.5604,124.763,126.6333,129.8093,133.4136,137.0987,140.4856,142.5447,143.8951
1,109,0.1585,133.861,0.0406,123.9617,125.1686,127.0464,130.2369,133.8606,137.5688,140.9798,143.055,144.4164
1,110,0.1288,134.308,0.0406,124.3866,125.595,127.4758,130.6733,134.3076,138.0297,141.4562,143.5421,144.911
1,111,0.0994,134.755,0.0407,124.7877,126.0004,127.8886,131.1007,134.7545,138.4998,141.9506,144.0526,145.4327
1,112,0.0704,135.201,0.0408,125.1886,126.4057,128.3013,131.528,135.2014,138.97,142.4451,144.5633,145.9546
1,113,0.0416,135.648,0.0409,125.5893,126.8108,128.7139,131.9552,135.6482,139.4402,142.9397,145.0742,146.4767
1,114,0.021,136.103,0.041,125.994,127.2206,129.1322,132.3893,136.1026,139.9178,143.441,145.5909,147.0039
1,115,0.0008,136.557,0.0411,126.3983,127.6301,129.5502,132.8233,136.5569,140.3954,143.9422,146.1076,147.5312
1,116,-0.0191,137.011,0.0412,126.8027,128.0396,129.9682,133.2573,137.0113,140.8731,144.4437,146.6246,148.0588
1,117,-0.0386,137.466,0.0414,127.1828,128.4277,130.3694,133.6821,137.4656,141.3604,144.9638,147.1659,148.6145
1,118,-0.0579,137.92,0.0415,127.5867,128.8368,130.787,134.1159,137.9199,141.8382,145.4656,147.6832,149.1426
1,119,-0.0768,138.374,0.0416,127.9903,129.2457,131.2046,134.5496,138.3742,142.3161,145.9674,148.2008,149.6709
1,120,-0.0752,138.847,0.0417,128.4033,129.6658,131.6361,135.0005,138.8473,142.8122,146.485,148.7315,150.2103
1,121,-0.0736,139.321,0.0419,128.7921,130.0647,132.0507,135.4422,139.3205,143.3182,147.0217,149.2872,150.7785
1,122,-0.072,139.794,0.042,129.2046,130.4845,132.4819,135.8929,139.7936,143.8145,147.5396,149.8183,151.3183
1,123,-0.0705,140.267,0.0422,129.5928,130.8828,132.896,136.3344,140.2667,144.3207,148.0767,150.3745,151.8872
1,124,-0.0689,140.74,0.0423,130.0049,131.3022,133.3269,136.7849,140.7398,144.8171,148.5949,150.906,152.4275
1,125,-0.0674,141.213,0.0424,130.417,131.7217,133.7578,137.2355,141.213,145.3138,149.1134,151.4379,152.9682
1,126,-0.0489,141.706,0.0426,130.8156,132.1322,134.1867,137.6949,141.7059,145.8396,149.6682,152.0098,153.551
1,127,-0.0308,142.199,0.0428,131.2137,132.5423,134.6153,138.1541,142.1987,146.3654,150.2232,152.5819,154.1341
1,128,-0.0131,142.692,0.043,131.6115,132.9522,135.0438,138.6133,142.6916,146.8915,150.7786,153.1545,154.7178
1,129,0.0041,143.184,0.0432,132.0089,133.3617,135.4719,139.0723,143.1844,147.4176,151.3341,153.7274,155.3018
1,130,0.0209,143.677,0.0434,132.4061,133.7711,135.8998,139.5312,143.6773,147.944,151.89,154.3007,155.8863
1,131,0.0373,144.17,0.0436,132.8028,134.18,136.3275,139.9899,144.1701,148.4704,152.4461,154.8743,156.4711
1,132,0.0886,144.701,0.0438,133.2182,134.6117,136.7832,140.4832,144.701,149.0339,153.0343,155.475,157.079
1,133,0.1383,145.232,0.0441,133.6079,135.0206,137.2211,140.9669,145.2319,149.6076,153.6425,156.1018,157.7171
1,134,0.1864,145.763,0.0443,134.0224,135.4515,137.6762,141.4599,145.7627,150.1713,154.2315,156.7037,158.3264
1,135,0.2331,146.293,0.0445,134.4366,135.8821,138.1311,141.9528,146.2935,150.7353,154.8208,157.3061,158.9364
1,136,0.2784,146.824,0.0448,134.8243,136.2893,138.5676,142.4357,146.8242,151.3094,155.43,157.9344,159.5763
1,137,0.3223,147.355,0.045,135.2375,136.7191,139.0219,142.9282,147.3549,151.8736,156.02,158.5378,160.1876
1,138,0.4064,147.932,0.0453,135.6453,137.152,139.4914,143.453,147.9321,152.4931,156.6687,159.1997,160.8563
1,139,0.4882,148.509,0.0455,136.0787,137.6076,139.9789,143.9875,148.5094,153.1028,157.2983,159.837,161.4968
1,140,0.5676,149.087,0.0457,136.5113,138.0625,140.4659,144.5218,149.0866,153.7127,157.9284,160.4749,162.1381
1,141,0.6448,149.664,0.0459,136.9433,138.517,140.9526,145.0559,149.6638,154.3227,158.559,161.1137,162.7805
1,142,0.7199,150.241,0.0462,137.347,138.9467,141.4199,145.5797,150.2409,154.943,159.2094,161.7782,163.4526
1,143,0.7929,150.818,0.0464,137.7773,139.3997,141.9056,146.1133,150.818,155.5533,159.8408,162.4183,164.0967
1,144,0.8928,151.422,0.0465,138.2429,139.8891,142.428,146.6812,151.4223,156.1794,160.4743,163.0505,164.7259
1,145,0.991,152.027,0.0466,138.7078,140.378,142.9502,147.2491,152.0268,156.8059,161.1083,163.6836,165.3563
1,146,1.0877,152.631,0.0467,139.1716,140.8662,143.4719,147.8168,152.6312,157.4323,161.7425,164.3172,165.9873
