Sex,X,L,M,S,P3,P5,P10,P25,P50,P75,P90,P95,P97
2,30,-0.5684,15.5276,0.0844,13.3383,13.5854,13.9803,14.6816,15.5276,16.4527,17.3614,17.9435,18.3381
2,31,-0.5684,15.5034,0.0845,13.3152,13.5622,13.9568,14.6577,15.5034,16.4282,17.3367,17.9187,18.3133
2,32,-0.5684,15.4798,0.0846,13.2926,13.5395,13.9339,14.6345,15.4798,16.4043,17.3127,17.8947,18.2892
2,33,-0.5684,15.4572,0.0847,13.2709,13.5177,13.9119,14.6122,15.4572,16.3815,17.2898,17.8717,18.2663
2,34,-0.5684,15.4356,0.0848,13.2501,13.4967,13.8908,14.5908,15.4356,16.3597,17.268,17.8499,18.2445
2,35,-0.5684,15.4155,0.0851,13.226,13.473,13.8677,14.5689,15.4155,16.3419,17.2526,17.8363,18.2321
2,36,1.7658,15.7543,0.0677,13.6383,13.9171,14.3384,15.0218,15.7543,16.4616,17.0788,17.4401,17.6718
2,37,1.6248,15.7529,0.0685,13.6327,13.9096,14.3294,15.0142,15.7529,16.4706,17.1002,17.4701,17.7078
2,38,1.4878,15.7514,0.0694,13.6236,13.8991,14.3182,15.0054,15.7514,16.4805,17.1236,17.5028,17.747
2,39,1.3549,15.7497,0.0702,13.6174,13.8911,14.3089,14.9975,15.7497,16.4893,17.1451,17.5333,17.7838
2,40,1.2261,15.7478,0.071,13.6109,13.8829,14.2995,14.9895,15.7478,16.498,17.1666,17.5639,17.8208
2,41,1.1013,15.7459,0.0718,13.6042,13.8746,14.29,14.9814,15.7459,16.5066,17.1882,17.5949,17.8584
2,42,0.9805,15.7438,0.0726,13.597,13.866,14.2804,14.9732,15.7438,16.5151,17.2099,17.626,17.8963
2,43,0.8636,15.7417,0.0734,13.5897,13.8573,14.2707,14.965,15.7417,16.5236,17.2317,17.6574,17.9347
2,44,0.7507,15.7395,0.0741,13.585,13.8509,14.2628,14.9578,15.7395,16.531,17.2516,17.6865,17.9703
2,45,0.6416,15.7373,0.0749,13.5771,13.8418,14.2529,14.9495,15.7373,16.5395,17.2736,17.7184,18.0095
2,46,0.5363,15.735,0.0757,13.5689,13.8325,14.2429,14.9411,15.735,16.5479,17.2958,17.7506,18.049
2,47,0.4348,15.7327,0.0764,13.5632,13.8254,14.2347,14.9338,15.7327,16.5553,17.3159,17.7804,18.0857
2,48,0.3375,15.7321,0.0772,13.556,13.8173,14.2261,14.927,15.7321,16.5655,17.3401,17.815,18.128
2,49,0.2441,15.7315,0.0779,13.5511,13.8113,14.2192,14.9212,15.7315,16.5746,17.3623,17.847,18.1672
2,50,0.1545,15.7309,0.0787,13.5433,13.8027,14.2104,14.9144,15.7309,16.5849,17.3867,17.8821,18.2101
2,51,0.0685,15.7303,0.0794,13.5378,13.7963,14.2033,14.9086,15.7303,16.5941,17.4091,17.9145,18.25
2,52,-0.0139,15.7298,0.0801,13.5321,13.7897,14.1963,14.9028,15.7298,16.6033,17.4316,17.9471,18.2902
2,53,-0.0928,15.7293,0.0808,13.5261,13.783,14.189,14.8971,15.7293,16.6126,17.4541,17.9799,18.3307
2,54,-0.1684,15.7288,0.0815,13.5198,13.776,14.1817,14.8913,15.7288,16.6219,17.4767,18.0128,18.3713
2,55,-0.2408,15.7284,0.0822,13.5133,13.7689,14.1744,14.8856,15.7284,16.6313,17.4995,18.046,18.4123
2,56,-0.31,15.728,0.0829,13.5066,13.7617,14.167,14.8798,15.728,16.6406,17.5223,18.0793,18.4535
2,57,-0.3762,15.7277,0.0836,13.4997,13.7543,14.1595,14.8742,15.7277,16.6501,17.5452,18.1128,18.495
2,58,-0.4395,15.7275,0.0843,13.4926,13.7469,14.1521,14.8686,15.7275,16.6597,17.5683,18.1465,18.5368
2,59,-0.5,15.7273,0.085,13.4853,13.7392,14.1445,14.863,15.7273,16.6693,17.5914,18.1803,18.5787
2,60,-0.5537,15.7308,0.0857,13.4803,13.7342,14.1399,14.8607,15.7308,16.6827,17.6182,18.2176,18.6241
2,61,-0.6047,15.7343,0.0865,13.4727,13.7269,14.1335,14.8575,15.7343,16.6972,17.6474,18.2583,18.6734
2,62,-0.6531,15.7379,0.0872,13.4674,13.7215,14.1287,14.8553,15.7379,16.7107,17.6743,18.2958,18.7191
2,63,-0.699,15.7416,0.0879,13.4619,13.7161,14.124,14.8532,15.7416,16.7242,17.7013,18.3335,18.7649
2,64,-0.7425,15.7453,0.0886,13.4561,13.7106,14.1191,14.851,15.7453,16.7378,17.7283,18.3711,18.8107
2,65,-0.7838,15.7491,0.0894,13.448,13.7029,14.1126,14.848,15.7491,16.7526,17.7579,18.4123,18.8608
2,66,-0.8229,15.753,0.0901,13.4421,13.6972,14.1078,14.846,15.753,16.7664,17.7851,18.4503,18.907
2,67,-0.86,15.757,0.0908,13.4361,13.6915,14.1029,14.8441,15.757,16.7802,17.8124,18.4883,18.9534
2,68,-0.8951,15.761,0.0915,13.4298,13.6856,14.098,14.8421,15.761,16.794,17.8396,18.5263,18.9998
2,69,-0.9283,15.7651,0.0922,13.4235,13.6797,14.0931,14.8402,15.7651,16.808,17.867,18.5645,19.0463
2,70,-0.9598,15.7692,0.0929,13.4171,13.6736,14.0881,14.8383,15.7692,16.8219,17.8943,18.6026,19.0928
2,71,-0.9896,15.7734,0.0936,13.4105,13.6676,14.0831,14.8364,15.7734,16.8359,17.9218,18.6409,19.1395
2,72,-0.9929,15.7972,0.0946,13.4099,13.6691,14.0885,14.8495,15.7972,16.8736,17.9755,18.7063,19.2134
2,73,-0.9953,15.8211,0.0956,13.4091,13.6707,14.0939,14.8626,15.8211,16.9114,18.0293,18.7718,19.2875
2,74,-0.997,15.845,0.0966,13.4083,13.6721,14.0992,14.8757,15.845,16.9492,18.0832,18.8374,19.3617
2,75,-0.998,15.8689,0.0976,13.4073,13.6735,14.1045,14.8887,15.8689,16.9871,18.1372,18.903,19.436
2,76,-0.9984,15.8928,0.0986,13.4063,13.6747,14.1097,14.9017,15.8928,17.025,18.1912,18.9688,19.5103
2,77,-0.9983,15.9168,0.0995,13.4074,13.6779,14.1165,14.9157,15.9168,17.0618,18.2427,19.031,19.5804
2,78,-0.9976,15.9408,0.1005,13.4062,13.6791,14.1217,14.9288,15.9408,17.0998,18.297,19.097,19.6551
2,79,-0.9964,15.9648,0.1015,13.405,13.6802,14.1268,14.9418,15.9648,17.1379,18.3513,19.1631,19.7299
2,80,-0.9948,15.9888,0.1025,13.4036,13.6812,14.1318,14.9547,15.9888,17.1761,18.4057,19.2293,19.8047
2,81,-0.9927,16.0129,0.1034,13.4044,13.6842,14.1385,14.9687,16.0129,17.2131,18.4575,19.2919,19.8752
2,82,-0.9903,16.0369,0.1044,13.4028,13.685,14.1434,14.9816,16.0369,17.2513,18.512,19.3582,19.9502
2,83,-0.9876,16.061,0.1054,13.4013,13.6859,14.1484,14.9946,16.061,17.2896,18.5667,19.4248,20.0255
2,84,-0.9677,16.1003,0.1064,13.4088,13.6968,14.1648,15.0211,16.1003,17.3435,18.6355,19.5034,20.1109
2,85,-0.9484,16.1396,0.1073,13.4183,13.7095,14.1827,15.0485,16.1396,17.3962,18.7018,19.5784,20.1919
2,86,-0.9296,16.1788,0.1083,13.4256,13.7201,14.1988,15.0748,16.1788,17.4501,18.7708,19.6573,20.2776
2,87,-0.9112,16.2181,0.1093,13.4328,13.7307,14.215,15.1012,16.2181,17.5042,18.84,19.7365,20.3637
2,88,-0.8933,16.2573,0.1103,13.4399,13.7412,14.231,15.1275,16.2573,17.5583,18.9093,19.8158,20.4499
2,89,-0.8759,16.2966,0.1113,13.4469,13.7517,14.2471,15.1538,16.2966,17.6125,18.9788,19.8955,20.5365
2,90,-0.8589,16.3358,0.1122,13.456,13.7639,14.2646,15.1809,16.3358,17.6654,19.0456,19.9713,20.6185
2,91,-0.8423,16.375,0.1132,13.4627,13.7741,14.2804,15.207,16.375,17.7196,19.1152,20.0511,20.7054
2,92,-0.8261,16.4142,0.1142,13.4695,13.7843,14.2961,15.2331,16.4142,17.7739,19.1851,20.1312,20.7925
2,93,-0.8103,16.4534,0.1151,13.4782,13.7963,14.3134,15.2601,16.4534,17.827,19.2522,20.2076,20.8751
2,94,-0.7948,16.4926,0.1161,13.4847,13.8062,14.329,15.2861,16.4926,17.8814,19.3223,20.288,20.9627
2,95,-0.7797,16.5318,0.117,13.4933,13.8181,14.3461,15.313,16.5318,17.9346,19.3897,20.3647,21.0457
2,96,-0.7556,16.5815,0.1179,13.5079,13.8366,14.371,15.3492,16.5815,17.9987,19.4671,20.45,21.1362
2,97,-0.7322,16.6312,0.1187,13.5245,13.857,14.3975,15.3863,16.6312,18.0615,19.5419,20.5317,21.2222
2,98,-0.7095,16.6809,0.1196,13.5389,13.8753,14.4222,15.4224,16.6809,18.1258,19.6196,20.6176,21.3133
2,99,-0.6873,16.7305,0.1204,13.5552,13.8954,14.4484,15.4593,16.7305,18.1886,19.6946,20.6996,21.3997
2,100,-0.6657,16.7802,0.1212,13.5715,13.9155,14.4745,15.4963,16.7802,18.2517,19.7698,20.782,21.4865
2,101,-0.6447,16.8298,0.1221,13.5854,13.9335,14.4989,15.5321,16.8298,18.316,19.8479,20.8684,21.5782
2,102,-0.6242,16.8795,0.1229,13.6015,13.9534,14.5249,15.5689,16.8795,18.3791,19.9234,20.9511,21.6656
2,103,-0.6042,16.9291,0.1237,13.6174,13.9731,14.5508,15.6057,16.9291,18.4423,19.9989,21.034,21.7531
2,104,-0.5848,16.9787,0.1245,13.6332,13.9927,14.5766,15.6424,16.9787,18.5055,20.0746,21.1171,21.8409
2,105,-0.5658,17.0283,0.1253,13.6488,14.0123,14.6023,15.679,17.0283,18.5687,20.1504,21.2004,21.9289
2,106,-0.5474,17.0779,0.1261,13.6644,14.0317,14.6279,15.7156,17.0779,18.632,20.2264,21.2839,22.0172
2,107,-0.5293,17.1275,0.1269,13.6799,14.0511,14.6535,15.7521,17.1275,18.6954,20.3025,21.3676,22.1057
2,108,-0.5108,17.1807,0.1276,13.7001,14.0751,14.6836,15.7929,17.1807,18.7614,20.3799,21.4515,22.1937
2,109,-0.4927,17.2339,0.1282,13.7226,14.1012,14.7154,15.8346,17.2339,18.8261,20.4545,21.5317,22.2772
2,110,-0.4749,17.287,0.1289,13.7425,14.1249,14.7453,15.8752,17.287,18.8921,20.532,21.6158,22.3655
2,111,-0.4575,17.3402,0.1295,13.7647,14.1508,14.7769,15.9169,17.3402,18.9569,20.6069,21.6963,22.4493
2,112,-0.4405,17.3934,0.1302,13.7844,14.1744,14.8067,15.9575,17.3934,19.0231,20.6848,21.781,22.5382
2,113,-0.4238,17.4466,0.1308,13.8064,14.2001,14.8382,15.9991,17.4466,19.088,20.7599,21.8618,22.6225
2,114,-0.4075,17.4998,0.1314,13.8283,14.2257,14.8696,16.0406,17.4998,19.153,20.8352,21.9428,22.707
2,115,-0.3915,17.5529,0.1321,13.8477,14.2489,14.8991,16.081,17.5529,19.2192,20.9133,22.0278,22.7964
2,116,-0.3758,17.6061,0.1327,13.8694,14.2743,14.9304,16.1225,17.6061,19.2843,20.9887,22.1091,22.8813
2,117,-0.3604,17.6593,0.1333,13.891,14.2997,14.9616,16.1639,17.6593,19.3494,21.0643,22.1906,22.9664
2,118,-0.3453,17.7125,0.1339,13.9125,14.3249,14.9927,16.2053,17.7125,19.4146,21.1399,22.2723,23.0517
2,119,-0.3305,17.7657,0.1346,13.9315,14.3478,15.0219,16.2455,17.7657,19.4811,21.2186,22.358,23.1419
2,120,-0.3196,17.8202,0.1349,13.9625,14.3817,15.0602,16.2915,17.8202,19.544,21.2886,22.4319,23.2181
2,121,-0.3087,17.8747,0.1353,13.991,14.4133,15.0967,16.3363,17.8747,19.6083,21.3616,22.5098,23.299
2,122,-0.2981,17.9293,0.1356,14.022,14.4471,15.135,16.3823,17.9293,19.6714,21.4318,22.5839,23.3755
2,123,-0.2875,17.9838,0.136,14.0504,14.4786,15.1713,16.4271,17.9838,19.7358,21.5049,22.662,23.4566
2,124,-0.2771,18.0383,0.1363,14.0812,14.5122,15.2095,16.4729,18.0383,19.7988,21.5751,22.7362,23.5331
2,125,-0.2668,18.0929,0.1367,14.1095,14.5436,15.2458,16.5177,18.0929,19.8633,21.6485,22.8145,23.6147
2,126,-0.2566,18.1475,0.137,14.1402,14.5773,15.2839,16.5636,18.1475,19.9265,21.7189,22.889,23.6915
2,127,-0.2465,18.202,0.1374,14.1683,14.6084,15.32,16.6082,18.202,19.991,21.7922,22.9674,23.773
2,128,-0.2366,18.2566,0.1377,14.1989,14.642,15.3581,16.6541,18.2566,20.0542,21.8628,23.042,23.8501
2,129,-0.2268,18.3112,0.138,14.2295,14.6754,15.3961,16.6999,18.3112,20.1175,21.9334,23.1167,23.9272
2,130,-0.217,18.3658,0.1384,14.2574,14.7065,15.4321,16.7446,18.3658,20.1821,22.007,23.1954,24.0091
2,131,-0.2074,18.4204,0.1387,14.2878,14.7398,15.47,16.7903,18.4204,20.2454,22.0777,23.2702,24.0864
2,132,-0.2055,18.4741,0.1388,14.326,14.7797,15.5128,16.838,18.4741,20.3057,22.1443,23.3408,24.1597
2,133,-0.2036,18.5278,0.1388,14.3668,14.822,15.5574,16.8868,18.5278,20.3645,22.208,23.4075,24.2283
2,134,-0.2018,18.5815,0.1388,14.4076,14.8643,15.6021,16.9356,18.5815,20.4234,22.2717,23.4741,24.2969
2,135,-0.1999,18.6352,0.1388,14.4484,14.9066,15.6467,16.9845,18.6352,20.4822,22.3354,23.5407,24.3654
2,136,-0.198,18.6889,0.1389,14.4865,14.9465,15.6894,17.0321,18.6889,20.5425,22.402,23.6114,24.4388
2,137,-0.1962,18.7426,0.1389,14.5273,14.9888,15.7341,17.0809,18.7426,20.6014,22.4657,23.678,24.5074
2,138,-0.1943,18.7963,0.1389,14.5681,15.031,15.7787,17.1297,18.7963,20.6602,22.5293,23.7446,24.5759
2,139,-0.1925,18.8499,0.139,14.6062,15.0708,15.8213,17.1773,18.8499,20.7204,22.5959,23.8153,24.6492
2,140,-0.1906,18.9036,0.139,14.6469,15.1131,15.8659,17.2261,18.9036,20.7792,22.6596,23.8818,24.7177
2,141,-0.1888,18.9573,0.139,14.6876,15.1553,15.9106,17.2749,18.9573,20.8381,22.7233,23.9485,24.7863
2,142,-0.187,19.011,0.1391,14.7257,15.1952,15.9532,17.3226,19.011,20.8984,22.79,24.0193,24.8598
2,143,-0.1852,19.0648,0.1391,14.7666,15.2375,15.9979,17.3714,19.0648,20.9574,22.8538,24.086,24.9285
2,144,-0.1841,19.1168,0.1388,14.8143,15.2859,16.0473,17.4222,19.1168,21.0101,22.9066,24.1385,24.9807
2,145,-0.1829,19.1689,0.1386,14.8594,15.3319,16.0947,17.4719,19.1689,21.0643,22.9625,24.1952,25.0378
2,146,-0.1817,19.221,0.1383,14.9073,15.3804,16.1442,17.5228,19.221,21.1171,23.0153,24.2477,25.0899
2,147,-0.1805,19.273,0.138,14.9551,15.4289,16.1936,17.5736,19.273,21.1698,23.0679,24.3,25.1418
2,148,-0.1793,19.3251,0.1378,15.0003,15.475,16.2411,17.6234,19.3251,21.224,23.1237,24.3565,25.1987
2,149,-0.1781,19.3772,0.1375,15.0483,15.5237,16.2907,17.6743,19.3772,21.2767,23.1764,24.4088,25.2506
2,150,-0.1769,19.4293,0.1372,15.0964,15.5723,16.3403,17.7253,19.4293,21.3294,23.2291,24.4611,25.3025
2,151,-0.1756,19.4814,0.137,15.1417,15.6186,16.3878,17.7751,19.4814,21.3836,23.2847,24.5174,25.3592
2,152,-0.1743,19.5335,0.1367,15.1897,15.6673,16.4375,17.8261,19.5335,21.4362,23.3372,24.5695,25.4108
2,153,-0.173,19.5856,0.1364,15.2379,15.716,16.4872,17.8771,19.5856,21.4889,23.3897,24.6216,25.4624
2,154,-0.1717,19.6377,0.1362,15.2833,15.7623,16.5348,17.9269,19.6377,21.543,23.4452,24.6778,25.5189
2,155,-0.1703,19.6898,0.1359,15.3315,15.8111,16.5845,17.9779,19.6898,21.5955,23.4976,24.7296,25.5703
2,156,-0.1641,19.7377,0.1355,15.3769,15.8573,16.6317,18.026,19.7377,21.6416,23.54,24.7688,25.6069
2,157,-0.1578,19.7856,0.135,15.4252,15.9061,16.6809,18.0753,19.7856,21.6861,23.5793,24.8037,25.6383
2,158,-0.1514,19.8335,0.1346,15.4707,15.9523,16.7281,18.1234,19.8335,21.7321,23.6216,24.8427,25.6747
2,159,-0.1449,19.8814,0.1341,15.5191,16.0012,16.7774,18.1727,19.8814,21.7765,23.6607,24.8774,25.706
2,160,-0.1382,19.9293,0.1337,15.5646,16.0474,16.8246,18.2209,19.9293,21.8224,23.7029,24.9162,25.7421
2,161,-0.1314,19.9772,0.1332,15.613,16.0963,16.874,18.2703,19.9772,21.8668,23.7418,24.9507,25.7731
2,162,-0.1246,20.0252,0.1328,15.6587,16.1428,16.9214,18.3186,20.0252,21.9127,23.784,24.9895,25.8092
2,163,-0.1176,20.0731,0.1323,15.7073,16.1918,16.9709,18.368,20.0731,21.957,23.8228,25.0238,25.84
2,164,-0.1104,20.1211,0.1319,15.753,16.2383,17.0183,18.4163,20.1211,22.0029,23.8648,25.0623,25.8757
2,165,-0.1032,20.1691,0.1314,15.8017,16.2874,17.0679,18.4659,20.1691,22.0472,23.9036,25.0966,25.9065
2,166,-0.0958,20.2171,0.131,15.8474,16.334,17.1154,18.5143,20.2171,22.093,23.9454,25.135,25.9421
2,167,-0.0884,20.2651,0.1305,15.8962,16.3832,17.1652,18.5639,20.2651,22.1373,23.9841,25.1691,25.9727
2,168,-0.0802,20.3049,0.13,15.9383,16.4256,17.2078,18.606,20.3049,22.1726,24.0128,25.1925,25.9921
2,169,-0.0719,20.3446,0.1295,15.9804,16.468,17.2504,18.6481,20.3446,22.2077,24.0413,25.2158,26.0114
2,170,-0.0635,20.3844,0.1289,16.0255,16.5132,17.2954,18.6915,20.3844,22.2413,24.0668,25.235,26.0258
2,171,-0.0549,20.4242,0.1284,16.0677,16.5558,17.3381,18.7336,20.4242,22.2765,24.0954,25.2583,26.0451
2,172,-0.0461,20.464,0.1278,16.113,16.6011,17.3831,18.7771,20.464,22.3101,24.1207,25.2772,26.0593
2,173,-0.0371,20.5038,0.1273,16.1552,16.6437,17.4259,18.8193,20.5038,22.3452,24.1491,25.3003,26.0783
2,174,-0.028,20.5436,0.1268,16.1975,16.6863,17.4688,18.8616,20.5436,22.3802,24.1775,25.3234,26.0974
2,175,-0.0187,20.5834,0.1262,16.2429,16.7317,17.5139,18.9051,20.5834,22.4137,24.2026,25.3422,26.1113
2,176,-0.0092,20.6232,0.1257,16.2852,16.7744,17.5569,18.9474,20.6232,22.4487,24.2309,25.365,26.1302
2,177,0.0004,20.663,0.1252,16.3276,16.8172,17.5998,18.9897,20.663,22.4837,24.2591,25.3879,26.1489
2,178,0.0102,20.7029,0.1246,16.3732,16.8628,17.6452,19.0334,20.7029,22.5172,24.2842,25.4066,26.1629
2,179,0.0202,20.7427,0.1241,16.4157,16.9056,17.6882,19.0758,20.7427,22.5521,24.3122,25.4293,26.1815
2,180,0.023,20.7675,0.1236,16.4496,16.9388,17.7201,19.1049,20.7675,22.5712,24.3249,25.4374,26.1863
2,181,0.0259,20.7923,0.1232,16.4804,16.9693,17.7498,19.1326,20.7923,22.5919,24.3407,25.4496,26.1959
2,182,0.0288,20.817,0.1227,16.5143,17.0025,17.7816,19.1617,20.817,22.6109,24.3532,25.4575,26.2005
2,183,0.0318,20.8418,0.1222,16.5483,17.0358,17.8136,19.1908,20.8418,22.63,24.3657,25.4654,26.2052
2,184,0.0349,20.8666,0.1218,16.5792,17.0663,17.8433,19.2186,20.8666,22.6506,24.3814,25.4775,26.2147
2,185,0.038,20.8914,0.1213,16.6133,17.0996,17.8754,19.2478,20.8914,22.6696,24.3939,25.4854,26.2193
2,186,0.0412,20.9162,0.1208,16.6474,17.133,17.9074,19.2769,20.9162,22.6887,24.4064,25.4932,26.2238
2,187,0.0445,20.941,0.1204,16.6784,17.1636,17.9372,19.3048,20.941,22.7092,24.4219,25.5052,26.2331
2,188,0.0478,20.9657,0.1199,16.7125,17.197,17.9693,19.3339,20.9657,22.7281,24.4342,25.5128,26.2375
2,189,0.0512,20.9905,0.1195,16.7435,17.2276,17.9991,19.3618,20.9905,22.7486,24.4497,25.5247,26.2467
2,190,0.0547,21.0153,0.119,16.7778,17.2611,18.0313,19.391,21.0153,22.7676,24.462,25.5324,26.2511
2,191,0.0583,21.0401,0.1186,16.8088,17.2918,18.0611,19.4189,21.0401,22.7881,24.4775,25.5442,26.2602
2,192,0.045,21.0433,0.1183,16.8266,17.3075,18.0737,19.4267,21.0433,22.7879,24.4756,25.5419,26.2581
2,193,0.0315,21.0465,0.118,16.8445,17.3232,18.0862,19.4344,21.0465,22.7878,24.4737,25.5398,26.256
2,194,0.018,21.0498,0.1177,16.8623,17.3389,18.0988,19.4422,21.0498,22.7877,24.4719,25.5376,26.2541
2,195,0.0043,21.053,0.1175,16.8769,17.3517,18.1091,19.4486,21.053,22.7891,24.4732,25.5397,26.257
2,196,-0.0095,21.0562,0.1172,16.8946,17.3674,18.1216,19.4564,21.0562,22.7889,24.4713,25.5375,26.255
2,197,-0.0235,21.0593,0.1169,16.9123,17.383,18.1341,19.464,21.0593,22.7887,24.4693,25.5353,26.2529
2,198,-0.0375,21.0625,0.1166,16.9301,17.3986,18.1466,19.4717,21.0625,22.7885,24.4674,25.5331,26.2509
2,199,-0.0517,21.0657,0.1164,16.9446,17.4114,18.1568,19.4782,21.0657,22.7899,24.4688,25.5353,26.254
2,200,-0.0661,21.0689,0.1161,16.9624,17.4271,18.1694,19.4859,21.0689,22.7897,24.4669,25.5332,26.2522
2,201,-0.0806,21.072,0.1158,16.98,17.4427,18.1818,19.4936,21.072,22.7895,24.465,25.5311,26.2502
2,202,-0.0952,21.0752,0.1155,16.9978,17.4583,18.1943,19.5013,21.0752,22.7893,24.4632,25.529,26.2484
2,203,-0.1099,21.0783,0.1152,17.0154,17.4738,18.2068,19.5089,21.0783,22.789,24.4612,25.5269,26.2465
2,204,-0.1287,21.0754,0.115,17.0265,17.4827,18.2125,19.51,21.0754,22.7841,24.4566,25.5236,26.2447
2,205,-0.1476,21.0724,0.1148,17.0375,17.4916,18.2181,19.5109,21.0724,22.7791,24.4519,25.5203,26.2429
2,206,-0.1667,21.0694,0.1146,17.0485,17.5004,18.2237,19.5118,21.0694,22.774,24.4472,25.5171,26.2411
2,207,-0.1859,21.0664,0.1144,17.0595,17.5092,18.2293,19.5127,21.0664,22.769,24.4425,25.5138,26.2394
2,208,-0.2054,21.0634,0.1142,17.0705,17.518,18.235,19.5136,21.0634,22.764,24.4379,25.5107,26.2379
2,209,-0.225,21.0603,0.114,17.0814,17.5267,18.2405,19.5145,21.0603,22.7589,24.4332,25.5075,26.2363
2,210,-0.2448,21.0573,0.1138,17.0924,17.5355,18.2461,19.5154,21.0573,22.7539,24.4286,25.5045,26.235
2,211,-0.2648,21.0542,0.1136,17.1032,17.5441,18.2516,19.5162,21.0542,22.7487,24.424,25.5015,26.2336
2,212,-0.285,21.0511,0.1134,17.1141,17.5528,18.2571,19.517,21.0511,22.7436,24.4194,25.4985,26.2323
2,213,-0.3053,21.048,0.1132,17.1249,17.5615,18.2626,19.5179,21.048,22.7386,24.4148,25.4956,26.2311
2,214,-0.3258,21.0449,0.113,17.1357,17.5701,18.2681,19.5187,21.0449,22.7335,24.4102,25.4927,26.23
2,215,-0.3465,21.0417,0.1128,17.1464,17.5787,18.2735,19.5194,21.0417,22.7283,24.4056,25.4898,26.2289
2,216,-0.368,21.0362,0.1126,17.1554,17.5855,18.277,19.518,21.0362,22.7206,24.3985,25.4845,26.2254
2,217,-0.3897,21.0307,0.1124,17.1644,17.5922,18.2805,19.5167,21.0307,22.713,24.3914,25.4792,26.2221
2,218,-0.4115,21.0251,0.1122,17.1733,17.5989,18.2839,19.5152,21.0251,22.7053,24.3842,25.4739,26.2187
2,219,-0.4336,21.0196,0.112,17.1823,17.6056,18.2874,19.5138,21.0196,22.6977,24.3772,25.4688,26.2156
2,220,-0.4558,21.014,0.1119,17.1882,17.6096,18.2886,19.5111,21.014,22.6916,24.3735,25.4682,26.2178
2,221,-0.4781,21.0084,0.1117,17.1969,17.6162,18.2919,19.5096,21.0084,22.6839,24.3664,25.463,26.2147
2,222,-0.5007,21.0028,0.1115,17.2057,17.6228,18.2953,19.5081,21.0028,22.6762,24.3594,25.458,26.2118
2,223,-0.5234,20.9972,0.1113,17.2145,17.6293,18.2986,19.5067,20.9972,22.6685,24.3524,25.4531,26.209
2,224,-0.5463,20.9916,0.1111,17.2232,17.6359,18.302,19.5052,20.9916,22.6608,24.3455,25.4482,26.2063
2,225,-0.5694,20.986,0.1109,17.2319,17.6424,18.3053,19.5037,20.986,22.6531,24.3385,25.4434,26.2037
2,226,-0.5927,20.9803,0.1107,17.2405,17.6488,18.3085,19.5021,20.9803,22.6453,24.3315,25.4385,26.2011
2,227,-0.6161,20.9747,0.1105,17.2491,17.6553,18.3118,19.5006,20.9747,22.6376,24.3247,25.4338,26.1986
